quant_saved,female,highschool_completed,wealthy
0,0,1,0
15.8609,0,1,0
17.3028,1,0,0
34.6056,1,1,0
72.095,1,1,0
43.257,0,0,0
115.352,1,1,0
389.313,0,1,0
0,1,1,0
32.84792382,1,1,0
0,1,1,0
144.19,1,1,0
20.1866,0,0,0
21.6285,0,1,0
0,1,1,0
331.637,1,1,0
106.7006,0,1,0
14.419,0,1,0
100.933,0,0,0
0,0,1,0
43.257,1,0,0
93.7235,0,1,0
0,1,0,0
12.9771,1,1,0
216.285,0,0,0
346.056,0,1,0
0,1,1,0
136.9805,1,1,0
7.2095,1,1,0
8.6514,0,1,0
144.19,1,1,0
173.028,1,1,0
144.19,0,1,0
11.5352,1,1,0
43.257,0,1,0
46.1408,1,1,0
432.57,1,1,0
108.1425,1,0,0
86.514,0,0,0
93.7235,0,0,0
86.514,1,1,0
57.676,1,0,0
86.514,1,0,0
20.90755,1,1,0
86.514,0,1,0
173.028,1,1,0
591.179,0,0,0
432.57,0,1,0
43.257,1,1,0
64.8855,1,0,0
346.5462451,1,0,0
346.056,1,0,0
93.7235,0,1,0
0,1,1,0
86.514,1,1,0
865.14,1,1,0
266.7515,0,1,0
129.771,0,0,0
62.0017,0,0,0
272.5191,1,1,0
74.9788,0,0,0
173.028,0,0,0
0,0,1,0
115.352,0,0,0
26.67515,1,1,0
86.514,1,1,0
0,1,1,0
288.38,1,0,0
100.933,0,1,0
216.285,0,1,0
86.514,1,1,0
53.3503,1,1,0
12.9771,1,1,0
49.0246,1,1,0
0,0,1,0
36.0475,1,0,0
50.4665,1,0,0
100.933,0,1,0
30.2799,0,1,0
173.028,0,0,0
115.352,0,0,0
86.514,1,0,0
432.57,1,0,0
86.514,0,1,0
86.514,0,0,0
79.3045,0,0,0
79.3045,0,1,0
20.1866,1,0,0
43.257,1,1,0
86.514,1,1,0
86.514,1,0,0
79.3045,0,1,0
86.514,0,1,0
0,0,0,0
50.4665,1,1,0
115.352,0,1,0
86.514,1,1,0
57.676,1,0,0
187.447,1,0,0
40.3732,0,1,0
865.14,1,1,0
173.028,1,1,0
36.0475,1,1,0
0,1,1,0
230.704,0,1,0
86.514,1,1,0
73.5369,1,0,0
25.9542,1,0,0
9.37235,1,0,0
43.257,1,0,0
43.257,0,1,0
360.475,0,1,0
36.0475,1,1,0
86.514,1,0,0
50.4665,1,1,0
147.79475,1,0,0
432.57,0,0,0
173.028,0,0,0
47.5827,0,0,0
57.676,0,1,0
14.419,0,1,0
86.514,0,0,0
346.056,0,0,0
43.257,0,0,0
115.352,0,1,0
194.6565,1,1,0
115.352,0,1,0
57.676,1,1,0
17.3028,1,1,0
173.028,0,0,0
86.514,1,0,0
86.514,1,1,0
53.3503,1,1,0
0,1,1,0
28.838,1,0,0
216.285,1,1,0
122.5615,1,1,0
0,1,1,0
173.028,0,1,0
57.676,1,1,0
86.514,0,1,0
136.9805,1,0,0
0,1,1,0
38.9313,1,1,0
43.257,0,1,0
86.514,1,1,0
0,1,1,0
53.3503,0,0,0
56.2341,0,1,0
25.9542,1,1,0
14.419,0,0,0
48.30365,1,0,0
20.1866,1,1,0
115.352,0,1,0
562.341,1,1,0
43.257,0,0,0
86.514,0,1,0
144.19,1,1,0
2.16285,1,1,0
0,1,1,0
0,1,1,0
173.028,0,1,0
0,0,1,0
108.1425,0,1,0
86.514,1,1,0
0,1,0,0
72.095,1,1,0
173.028,1,0,0
158.609,1,0,0
43.257,1,0,0
17.3028,1,1,0
173.028,1,1,0
288.38,1,1,0
102.3749,1,0,0
230.704,1,1,0
57.676,1,1,0
17.3028,1,1,0
0,1,1,0
0,1,0,0
12.9771,0,0,0
86.514,1,0,0
331.637,0,0,0
41.09415,1,1,0
0,0,0,0
135.5386,1,1,0
1.4419,0,1,0
245.123,1,0,0
28.838,1,1,0
86.514,1,0,0
396.5225,0,1,0
0,1,1,0
230.704,1,0,0
25.9542,0,1,0
41.8151,1,1,0
0,1,1,0
0,1,1,0
0,1,1,0
235.0297,1,1,0
165.8185,1,1,0
216.285,1,0,0
0,0,1,0
259.542,1,1,0
43.257,1,0,0
25.9542,1,0,0
57.676,1,1,0
475.827,1,0,0
14.419,0,0,0
34.6056,1,1,0
57.676,1,1,0
43.257,0,1,0
86.514,0,1,0
54.7922,0,0,0
173.028,1,1,0
7.2095,0,1,0
180.2375,1,0,0
86.514,0,1,0
14.419,0,1,0
47.5827,1,1,0
43.257,1,1,0
28.838,1,0,0
6.51738811,1,1,0
118.2358,1,0,0
41.52672,0,1,0
0,1,0,0
46.1408,1,0,0
86.514,1,1,0
173.028,1,1,0
34.6056,1,0,0
57.676,0,1,0
72.095,0,1,0
72.095,1,1,0
0,1,0,0
0,1,1,0
86.514,0,0,0
0,0,0,0
43.257,1,0,0
51.9084,0,1,0
18.7447,1,1,0
0,0,0,0
0,1,1,0
165.8185,0,1,0
46.1408,1,1,0
57.676,1,0,0
389.313,0,1,0
21.6285,0,1,0
86.514,1,1,0
86.514,1,1,0
1110.263,0,0,0
86.514,1,1,0
158.609,0,1,0
86.514,0,1,0
17.3028,0,1,0
44.6989,1,1,0
12.9771,0,1,0
0,1,1,0
389.313,1,0,0
36.0475,0,1,0
93.7235,1,1,0
0,1,1,0
14.419,1,1,0
232.1459,1,1,0
0,1,0,0
86.514,0,1,0
28.838,1,1,0
8.6514,1,1,0
0,1,1,0
57.676,1,1,0
43.257,1,1,0
43.257,0,1,0
0,1,1,0
0,1,1,0
72.095,1,0,0
2.8838,1,1,0
0,0,1,0
0,0,1,0
259.542,1,1,0
0,0,1,0
108.1425,1,1,0
144.19,0,0,0
288.38,1,1,0
0,0,0,0
432.57,1,0,0
0,1,1,0
86.514,1,1,0
0,0,1,0
28.838,0,1,0
0,0,1,0
72.095,1,0,0
0,0,1,0
403.732,0,1,0
50.4665,1,1,0
173.028,0,0,0
115.352,0,0,0
30.2799,1,0,0
28.838,0,0,0
11.5352,1,1,0
173.028,0,0,0
201.866,0,1,0
36.0475,1,1,0
0,1,1,0
0,0,1,0
0,0,1,0
10.10771906,1,1,0
32.44275,0,1,0
18.7447,1,1,0
129.05005,1,1,0
275.4029,1,1,0
86.514,1,1,0
0,0,1,0
86.514,1,1,0
72.095,1,0,0
86.514,0,1,0
43.257,1,0,0
0,1,1,0
43.257,1,1,0
0,1,1,0
173.028,1,1,0
72.095,1,0,0
865.14,0,0,0
41.8151,0,1,0
0,1,0,0
0,0,0,0
0,1,1,0
951.654,0,0,0
129.771,1,0,0
10.0933,1,1,0
0,1,0,0
0,0,0,0
288.38,0,1,0
50.4665,1,1,0
72.095,0,1,0
36.0475,1,1,0
432.57,1,1,0
167.2604,1,0,0
122.5615,1,0,0
0,0,1,0
259.542,1,1,0
64.8855,1,0,0
10.0933,0,0,0
144.19,0,1,0
0,0,1,0
93.7235,0,1,0
28.838,1,1,0
0,1,1,0
173.028,0,1,0
0,0,1,0
2162.85,1,1,0
25.9542,1,1,0
0,0,1,0
33.1637,0,1,0
11.5352,0,1,0
40.3732,1,0,0
72.095,0,0,0
15.13995,0,0,0
27.3961,0,1,0
98.0492,1,0,0
519.084,0,0,0
11.5352,1,0,0
80.7464,1,1,0
0,1,1,0
0,1,1,0
43.257,1,0,0
31.7218,1,0,0
0,0,0,0
86.514,0,0,0
100.933,0,1,0
165.8185,1,0,0
28.838,0,0,0
259.542,1,1,0
0,0,0,0
281.1705,1,0,0
115.352,1,1,0
331.637,0,1,0
30.2799,0,0,0
24.5123,0,1,0
0,1,0,0
158.609,0,0,0
28.838,0,1,0
28.838,1,1,0
59.1179,0,1,0
438.3376,0,1,0
36.0475,1,0,0
57.96438,1,1,0
43.257,0,1,0
425.3605,1,0,0
72.095,1,1,0
72.095,1,0,0
173.028,1,1,0
144.19,1,1,0
144.19,0,1,0
36.0475,0,0,0
53.3503,0,1,0
21.6285,1,0,0
36.0475,0,0,0
155.7252,0,0,0
95.1654,0,0,0
125.4453,1,1,0
129.771,1,1,0
57.676,1,0,0
158.609,0,0,0
83.6302,1,1,0
43.257,0,1,0
17.3028,1,0,0
0,1,1,0
28.838,0,1,0
0,1,0,0
86.514,1,1,0
33.1637,1,0,0
86.514,1,0,0
20.1866,1,1,0
0,1,0,0
144.19,0,1,0
86.514,1,1,0
57.676,0,0,0
0,0,1,0
173.028,1,0,0
27.3961,1,1,0
0,1,0,0
11.5352,0,1,0
201.866,0,0,0
17.3028,0,0,0
86.514,0,0,0
122.5615,1,0,0
86.514,0,1,0
201.866,1,1,0
0,0,1,0
57.676,1,1,0
72.095,0,1,0
86.514,0,1,0
77.8626,1,1,0
100.933,1,1,0
72.095,0,1,0
86.514,1,1,0
0,1,0,0
0,1,1,0
57.676,0,0,0
5.7676,1,1,0
72.095,1,1,0
31.7218,1,1,0
0,0,0,0
144.19,1,0,0
124.0034,1,1,0
21.6285,1,0,0
50.4665,0,0,0
360.475,1,0,0
158.609,1,1,0
0,1,1,0
184.27482,1,1,0
116.0628556,0,1,0
67.7693,0,1,0
0,1,1,0
0,0,0,0
43.257,0,0,0
0,0,0,0
57.676,1,1,0
79.3045,0,1,0
173.028,1,0,0
0,1,1,0
93.7235,0,1,0
79.3045,0,1,0
98.36930184,1,0,0
188.8889,1,1,0
21.6285,1,1,0
86.514,1,1,0
34.6056,1,1,0
418.151,0,0,0
100.933,0,1,0
151.3995,1,1,0
0,0,1,0
62.0017,1,0,0
14.419,1,0,0
43.257,1,1,0
43.257,1,1,0
50.4665,1,1,0
0,1,0,0
28.838,1,1,0
14.419,1,1,0
158.609,1,1,0
173.028,0,0,0
230.704,1,0,0
0,1,0,0
173.028,1,0,0
43.257,0,1,0
21.6285,1,1,0
50.4665,1,0,0
86.514,1,1,0
183.625965,0,0,0
40.3732,0,1,0
0,1,0,0
346.056,1,0,0
151.3995,0,1,0
36.0475,1,1,0
86.514,1,0,0
648.855,1,1,0
0,1,0,0
34.6056,0,1,0
86.514,0,1,0
129.771,1,0,0
0,1,1,0
259.542,1,0,0
86.514,1,1,0
396.5225,1,1,0
99.4911,0,1,0
201.866,0,1,0
1196.777,1,1,0
72.095,1,0,0
173.028,1,1,0
51.9084,1,0,0
8.6514,1,0,0
0,1,1,0
10.0933,1,0,0
0,1,1,0
620.017,0,1,0
158.609,1,1,0
144.19,1,1,0
0,1,1,0
0,0,1,0
0,0,1,0
0,0,0,0
0,1,1,0
119.6777,0,1,0
173.028,0,0,0
12.9771,1,1,0
562.341,1,1,0
259.542,0,1,0
2.8838,0,0,0
173.028,1,0,0
0,0,1,0
72.095,0,1,0
100.933,0,1,0
43.257,1,1,0
0,1,1,0
86.514,0,0,0
0,0,1,0
100.933,1,1,0
122.5615,0,0,0
144.19,1,0,0
43.257,0,0,0
72.095,0,1,0
86.514,0,1,0
273.961,1,1,0
2.8838,1,1,0
223.4945,1,1,0
158.609,1,0,0
28.838,1,1,0
43.257,0,1,0
11.5352,1,1,0
0,1,1,0
173.028,1,1,0
184.5632,0,1,0
86.514,1,0,0
100.933,0,1,0
86.514,1,1,0
37.4894,1,1,0
273.961,1,1,0
86.514,1,0,0
0,0,0,0
54.7922,1,0,0
266.7515,1,0,0
0,1,0,0
7.2095,1,1,0
346.056,1,1,0
86.514,0,0,0
173.028,0,1,0
144.19,1,1,0
72.095,1,1,0
86.514,1,1,0
25.9542,0,1,0
273.961,0,1,0
148.5157,1,1,0
173.028,0,0,0
216.285,1,0,0
28.838,0,1,0
43.257,1,1,0
64.8855,1,1,0
14.419,0,1,0
43.257,1,1,0
11.5352,1,1,0
115.352,1,0,0
93.7235,1,0,0
7.2095,0,1,0
43.257,1,0,0
43.257,1,1,0
161.4928,1,1,0
50.4665,0,0,0
33.88465,1,1,0
7.2095,1,1,0
144.19,1,1,0
43.257,1,1,0
0,0,1,0
0,1,1,0
100.933,1,0,0
12.9771,1,1,0
865.14,0,0,0
0,1,1,0
10.0933,0,0,0
0,0,1,0
302.799,1,1,0
20.1866,0,1,0
0,0,1,0
0,1,1,0
115.352,1,0,0
29.84877111,1,0,0
122.5615,1,1,0
0,1,1,0
21.6285,0,1,0
69.2112,1,1,0
74.9788,1,1,0
72.095,1,1,0
43.257,0,0,0
57.676,1,1,0
15.8609,1,1,0
21.6285,1,1,0
14.419,0,0,0
259.542,0,1,0
53.3503,1,1,0
173.028,1,1,0
43.257,0,0,0
86.514,1,0,0
173.028,0,0,0
43.257,1,0,0
30.2799,1,0,0
288.38,0,1,0
165.8185,1,1,0
87.9559,1,1,0
4.3257,0,0,0
57.676,0,0,0
490.246,0,0,0
86.514,1,0,0
50.4665,1,1,0
93.7235,0,1,0
14.419,1,0,0
72.095,1,1,0
43.257,0,1,0
322.9856,1,1,0
0,0,0,0
8.213062268,1,1,0
36.0475,1,1,0
357.5912,1,0,0
57.676,0,1,0
86.514,1,0,0
72.095,1,1,0
273.961,0,0,0
43.257,1,0,0
0,0,0,0
14.419,1,1,0
11.5352,1,1,0
50.4665,1,1,0
86.514,1,0,0
86.514,0,0,0
519.084,1,1,0
0,1,1,0
86.514,1,0,0
0,1,1,0
37.4894,1,1,0
100.933,1,0,0
173.028,0,1,0
62.0017,1,1,0
173.028,0,0,0
0,1,1,0
569.5505,0,1,0
76.4207,1,1,0
14.419,1,1,0
50.4665,1,1,0
100.933,0,0,0
346.056,1,1,0
57.676,1,0,0
43.257,1,1,0
1678.3716,1,0,0
83.6302,0,0,0
0,0,0,0
273.961,0,0,0
86.514,1,1,0
0,1,0,0
259.542,1,1,0
259.542,1,1,0
126.8872,1,1,0
115.352,1,1,0
51.9084,1,1,0
108.1425,0,1,0
0,0,0,0
14.419,1,1,0
129.771,1,1,0
403.732,1,0,0
43.257,0,0,0
43.257,1,0,0
50.4665,1,1,0
432.57,1,0,0
2.16285,0,0,0
30.2799,1,1,0
129.771,1,0,0
23.0704,1,0,0
89.3978,0,0,0
17.3028,1,1,0
86.514,1,1,0
334.5208,0,0,0
421.0348,0,1,0
115.352,0,1,0
67.7693,0,1,0
43.257,1,1,0
259.542,1,0,0
36.0475,1,0,0
0,1,1,0
28.838,0,1,0
50.4665,1,1,0
7.2095,1,0,0
115.352,0,0,0
100.933,1,1,0
7.2095,0,1,0
72.095,1,1,0
0,1,1,0
8.6514,0,1,0
43.257,0,1,0
288.38,0,0,0
1730.28,0,1,0
0,1,1,0
1.4419,0,0,0
865.14,0,0,0
60.5598,0,0,0
180.2375,0,0,0
20.1866,1,0,0
173.028,1,1,0
43.257,1,0,0
100.933,0,1,0
33.1637,1,1,0
86.514,1,1,0
0,0,0,0
46.1408,1,1,0
115.352,0,1,0
79.3045,0,1,0
317.218,1,0,0
288.38,1,1,0
0,0,0,0
5.7676,1,0,0
86.514,1,0,0
8.6514,1,0,0
0,1,1,0
144.19,1,1,0
0,1,0,0
108.1425,1,1,0
100.933,1,0,0
0,0,0,0
57.676,1,0,0
0,0,1,0
20.1866,1,1,0
14.419,0,0,0
8.6514,1,1,0
0,1,0,0
129.771,1,0,0
504.665,0,0,0
421.0348,0,0,0
43.257,1,1,0
7.2095,0,0,0
66.3274,0,1,0
504.665,1,0,0
86.514,1,0,0
18.02375,1,0,0
17.3028,0,1,0
129.771,1,1,0
86.514,0,0,0
17.3028,0,0,0
0,0,1,0
134.0967,1,1,0
0,0,1,0
72.095,0,0,0
72.095,1,0,0
43.257,0,0,0
72.095,1,0,0
663.274,0,0,0
0,1,0,0
43.257,1,0,0
14.419,1,0,0
86.514,1,1,0
43.257,0,1,0
18.02375,0,0,0
25.9542,1,1,0
0,0,0,0
64.8855,1,0,0
11.5352,0,1,0
1038.168,1,0,0
0,0,0,0
34.6056,0,0,0
66.3274,0,0,0
43.257,0,1,0
36.0475,1,0,0
129.771,1,1,0
21.6285,1,0,0
29.55895,1,0,0
14.419,1,0,0
0,0,0,0
129.771,1,0,0
259.542,1,0,0
0,1,0,0
17.3028,1,0,0
0,0,0,0
2.8838,0,0,0
129.771,1,1,0
288.38,0,1,0
0,1,1,0
36.0475,1,0,0
41.8151,1,1,0
484.4784,1,0,0
504.665,1,1,0
86.514,1,0,0
36.0475,0,1,0
0,1,0,0
20.1866,1,1,0
18.02375,1,0,0
144.19,1,0,0
0,1,0,0
86.514,1,0,0
108.1425,0,1,0
100.933,1,1,0
86.514,0,0,0
50.4665,1,0,0
43.257,1,0,0
43.257,0,0,0
86.514,0,0,0
28.838,0,1,0
14.419,0,0,0
0,1,0,0
108.1425,1,0,0
43.257,1,0,0
63.4436,0,0,0
36.0475,1,0,0
317.218,0,0,0
33.1637,1,1,0
38.9313,1,0,0
0,1,1,0
27.3961,1,1,0
28.838,1,1,0
43.257,1,0,0
0,1,0,0
43.257,0,0,0
43.257,0,0,0
15.8609,1,1,0
72.095,1,1,0
0,1,0,0
281.1705,0,1,0
259.542,1,1,0
93.7235,1,0,0
86.514,1,0,0
43.257,1,1,0
0,1,0,0
43.257,1,0,0
418.151,1,0,0
86.514,1,0,0
5.7676,1,1,0
144.19,1,0,0
86.514,0,1,0
0,1,1,0
60.5598,0,0,0
57.676,0,0,0
663.274,1,1,0
259.542,1,1,0
0,1,1,0
144.19,1,1,0
259.542,1,0,0
86.514,0,0,0
173.028,1,0,0
0,0,0,0
0,0,0,0
86.514,1,0,0
278.2867,1,1,0
50.4665,1,1,0
966.073,0,0,0
86.514,1,0,0
49.0246,1,0,0
129.771,1,0,0
100.933,1,1,0
17.3028,0,1,0
2.16285,1,1,0
50.4665,1,0,0
43.257,1,1,0
86.514,1,0,0
0,1,1,0
173.028,1,0,0
0,0,0,0
251.46736,0,1,0
86.514,0,0,0
38.9313,1,0,0
86.514,1,0,0
0,1,0,0
28.838,0,0,0
116.7939,1,1,0
129.771,0,0,0
0,1,1,0
7.2095,0,0,0
0,1,1,0
8.6514,1,1,0
76.4207,1,1,0
201.866,0,1,0
30.2799,1,0,0
0,1,1,0
14.419,1,0,0
259.542,1,0,0
136.9805,1,1,0
1441.9,1,1,0
78.58355,0,0,0
0,0,0,0
28.838,1,0,0
25.9542,0,0,0
72.095,0,1,0
0,1,0,0
0,1,1,0
43.257,0,0,0
196.0984,0,1,0
21.6285,0,0,0
14.419,1,0,0
103.8168,0,0,0
43.257,0,0,0
47.5827,1,1,0
64.8855,1,1,0
115.352,1,0,0
86.514,0,0,0
259.542,1,0,0
100.933,1,1,0
86.514,0,0,0
136.9805,1,0,0
11.5352,1,1,0
4.3257,1,1,0
86.514,1,0,0
12.9771,0,0,0
360.475,1,1,0
173.028,1,0,0
28.838,0,1,0
181.6794,0,0,0
259.542,1,1,0
158.609,0,0,0
28.838,0,1,0
86.514,0,0,0
173.028,0,0,0
86.514,0,1,0
72.095,0,1,0
100.933,0,0,0
5.7676,1,1,0
28.838,1,1,0
288.38,1,0,0
43.257,1,0,0
111.74725,1,1,0
72.095,1,0,0
15.8609,1,1,0
103.8168,1,0,0
40.3732,1,0,0
0,0,1,0
129.771,0,0,0
86.514,1,0,0
0,1,0,0
360.475,1,0,0
66.3274,1,0,0
720.95,0,1,0
72.095,1,1,0
11.5352,1,0,0
43.257,1,0,0
268.1934,1,0,0
86.514,1,0,0
0,1,0,0
100.933,0,1,0
0,0,0,0
0,1,1,0
21.6285,1,0,0
53.3503,0,1,0
86.514,1,1,0
0,0,0,0
25.9542,0,0,0
432.57,1,1,0
0,1,0,0
6.48855,1,1,0
44.24181769,1,1,0
2.8838,1,0,0
60.5598,0,0,0
36.0475,0,1,0
30.2799,1,0,0
86.514,0,0,0
43.257,1,0,0
0,1,1,0
36.0475,0,1,0
43.257,1,1,0
562.341,0,0,0
72.095,1,0,0
43.257,1,1,0
14.419,1,0,0
396.5225,1,0,0
0,1,0,0
43.257,0,1,0
72.095,1,1,0
36.0475,0,1,0
0,1,0,0
173.028,1,1,0
103.8168,1,1,0
245.123,0,0,0
1463.5285,1,1,0
50.4665,0,0,0
0,0,0,0
129.771,0,0,0
259.542,1,0,0
144.19,1,0,0
14.419,1,0,0
122.5615,0,0,0
0,1,1,0
0,0,0,0
4.3257,1,0,0
0,0,1,0
86.514,1,1,0
43.257,1,0,0
156.5268966,0,0,0
0,0,0,0
86.514,1,1,0
15.8609,1,1,0
74.9788,1,0,0
108.1425,1,1,0
0,0,1,0
115.352,1,0,0
113.9101,1,1,0
100.933,0,0,0
0,0,1,0
0,1,0,0
86.514,0,1,0
121.1196,1,1,0
164.3766,0,1,0
28.838,1,1,0
64.8855,1,0,0
129.771,1,0,0
230.704,0,0,0
17.3028,0,1,0
0,0,1,0
327.3113,0,0,0
1297.71,0,0,0
28.838,0,0,0
100.933,1,0,0
14.419,0,0,0
43.257,1,1,0
0,0,1,0
86.514,1,1,0
0,1,1,0
36.0475,1,1,0
0,1,0,0
7.2095,1,0,0
7.2095,1,0,0
0,1,0,0
0,0,0,0
89.3978,1,0,0
57.676,0,1,0
0,0,0,0
18.7447,0,1,0
59.1179,1,0,0
98.0492,1,0,0
10.0933,0,0,0
23.0704,1,1,0
0,1,0,0
36.0475,1,0,0
0,0,0,0
0,1,0,0
0,0,0,0
0,0,0,0
57.676,1,0,0
8.6514,0,0,0
93.7235,0,1,0
0,1,0,0
28.838,1,0,0
0,1,1,0
122.5615,0,1,0
0,1,0,0
0,1,0,0
86.514,0,1,0
1.4419,0,0,0
0,1,0,0
14.419,1,0,0
57.676,1,0,0
21.6285,1,0,0
0,0,0,0
0,0,0,0
85.76997907,0,0,0
0,0,0,0
0,1,0,0
0,1,0,0
1369.805,1,0,0
0,1,0,0
0,1,0,0
0,0,0,0
43.257,0,0,0
0,1,0,0
21.6285,0,0,0
7.2095,1,1,0
0,0,0,0
134.0967,1,0,0
7.2095,0,0,0
0,1,0,0
0,0,1,0
1.4419,0,0,0
28.838,1,0,0
28.838,0,0,0
57.676,0,1,0
18.02375,1,0,0
0,0,0,0
41.8151,0,0,0
481.6234376,1,0,0
57.676,1,0,0
10.0933,1,0,0
0,0,1,0
122.5615,0,0,0
17.01442,1,0,0
0,1,0,0
30.2799,0,0,0
0,1,0,0
4.3257,1,0,0
28.838,1,0,0
0,0,0,0
60.5598,1,0,0
21.6285,0,0,0
475.827,1,0,0
0,1,0,0
43.257,0,0,0
23.79135,1,0,0
0,0,1,0
331.637,0,0,0
0,0,0,0
16.52417378,0,0,0
13.79898297,0,0,0
34.6056,1,0,0
223.4945,1,0,0
34.6056,1,0,0
4.3257,0,0,0
0,1,0,0
0,1,0,0
15.8609,0,0,0
0,1,0,0
0,1,0,0
47.5827,1,0,0
7.2095,0,0,0
0,0,0,0
0,1,1,0
112.4682,1,0,0
0,0,0,0
100.933,0,0,0
0,0,1,0
0,1,0,0
0,0,1,0
612.8075,0,0,0
14.419,1,0,0
37.4894,0,0,0
0,1,1,0
12.9771,0,0,0
547.922,1,0,0
72.095,0,0,0
0,0,0,0
0,1,0,0
17.3028,1,0,0
0,1,0,0
173.028,1,1,0
0,0,0,0
18.7447,1,0,0
56.2341,1,0,0
39.65225,1,0,0
0,1,0,0
0,1,0,0
28.838,1,0,0
144.19,0,0,0
0,0,0,0
0,1,0,0
0,1,0,0
14.419,1,0,0
33.1637,1,1,0
0,1,1,0
86.514,0,0,0
33.1637,0,0,0
17.3028,1,0,0
36.0475,1,0,0
86.514,1,1,0
0,1,0,0
0,1,0,0
432.57,1,0,0
7.2095,1,0,0
4.3257,0,0,0
79.3045,0,0,0
72.095,1,0,0
72.095,1,0,0
0,1,0,0
79.3045,1,0,0
25.23325,1,0,0
7.2095,0,0,0
68.49025,1,1,0
10.0933,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
28.838,0,0,0
0,1,0,0
46.1408,1,0,0
100.933,0,1,0
7.2095,0,1,0
43.257,1,0,0
0,1,0,0
0,1,0,0
2.8838,1,0,0
43.257,1,0,0
36.0475,1,0,0
63.55030029,0,1,0
0,1,0,0
42.96862,1,0,0
79.3045,1,0,0
285.4962,0,0,0
21.6285,0,0,0
43.257,1,0,0
0,0,0,0
99.4911,1,0,0
14.419,1,0,0
43.257,1,0,0
383.0883158,0,0,0
0,0,0,0
43.257,1,0,0
7.2095,0,1,0
0,1,0,0
0,0,0,0
2.8838,1,0,0
8.6514,0,1,0
0,1,0,0
0,0,0,0
57.676,0,0,0
14.36132406,0,0,0
22.34945,1,1,0
170.1442,0,0,0
28.838,1,0,0
0,1,0,0
17.3028,0,0,0
242.2392,0,0,0
0,1,0,0
0,1,1,0
43.257,0,1,0
8.6514,0,0,0
0,1,0,0
0,1,0,0
89.3978,1,0,0
50.4665,0,0,0
100.933,0,0,0
0,0,1,0
14.419,1,1,0
0,0,0,0
0,1,1,0
0,1,0,0
0,1,0,0
115.352,0,0,0
0,0,0,0
28.838,0,0,0
0,1,0,0
136.9805,1,0,0
43.257,1,0,0
0,1,0,0
100.933,1,0,0
7.2095,1,0,0
252.3325,1,0,0
0,0,0,0
2.8838,1,0,0
0,0,0,0
93.7235,0,0,0
86.514,0,0,0
11.5352,1,1,0
46.1408,1,1,0
129.771,0,1,0
302.799,0,0,0
0,1,0,0
76.4207,1,0,0
57.676,1,0,0
10.0933,1,0,0
108.1425,1,0,0
28.838,0,1,0
18.7447,0,1,0
86.514,1,0,0
43.257,0,0,0
36.0475,0,0,0
160.0509,1,1,0
0,0,1,0
7.2095,0,0,0
0,0,0,0
43.257,0,0,0
0,1,0,0
43.257,1,0,0
0,1,1,0
86.514,1,0,0
43.257,1,0,0
0,0,0,0
59.1179,1,0,0
346.056,0,0,0
0,0,1,0
20.1866,0,1,0
0,0,0,0
86.514,1,0,0
14.419,0,0,0
21.6285,1,0,0
0,0,1,0
115.352,0,1,0
30.2799,1,0,0
0,1,0,0
5.7676,0,0,0
43.257,0,0,0
20.53265512,0,0,0
0,0,0,0
0,1,0,0
358.152099,1,0,0
0,1,0,0
100.933,0,1,0
50.4665,0,0,0
54.7922,0,0,0
43.257,1,0,0
31.7218,0,0,0
0,1,0,0
16.58185,0,0,0
0,1,0,0
0,0,1,0
0,0,1,0
79.3045,0,0,0
28.838,1,0,0
634.436,0,0,0
79.3045,0,0,0
0,0,1,0
180.2375,1,0,0
0,0,1,0
0,0,1,0
83.6302,1,0,0
14.419,0,0,0
57.676,0,0,0
0,0,0,0
0,1,0,0
0,0,0,0
21.6285,0,0,0
302.799,1,1,0
0,0,0,0
80.7464,0,0,0
0,1,1,0
0,1,0,0
14.419,1,0,0
0,0,0,0
14.419,1,0,0
115.352,0,0,0
465.5029951,1,0,0
0,0,1,0
0,1,0,0
0,0,0,0
0,0,0,0
86.514,1,0,0
2.8838,0,0,0
86.514,1,0,0
64.8855,1,0,0
86.514,0,0,0
403.732,1,0,0
0,1,0,0
122.5615,0,0,0
17.3028,0,0,0
0,1,1,0
0,1,0,0
34.6056,1,0,0
0,0,0,0
72.095,0,1,0
0,0,0,0
0,0,0,0
51.9084,1,0,0
129.771,1,0,0
0,0,0,0
28.838,0,0,0
21.6285,1,0,0
187.447,1,0,0
0,1,0,0
1.4419,0,0,0
0,0,0,0
634.436,1,0,0
2.8838,0,0,0
692.112,0,0,0
0,0,1,0
173.028,1,0,0
0,1,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,1,0,0
72.095,1,0,0
0,1,0,0
0,0,0,0
0,1,0,0
43.257,1,0,0
0,0,0,0
43.257,0,0,0
0,0,0,0
11.5352,0,0,0
0,1,0,0
64.8855,0,0,0
0,0,0,0
0,1,0,0
86.514,0,1,0
72.095,0,1,0
23.0704,1,0,0
115.352,1,0,0
0,1,0,0
17.3028,0,0,0
43.257,1,0,0
0,1,0,0
57.676,1,0,0
0,0,0,0
57.676,1,0,0
28.838,1,0,0
86.514,1,0,0
64.8855,0,0,0
0,0,0,0
173.028,1,1,0
0,0,0,0
2148.431,1,0,0
0,1,0,0
266.7515,0,1,0
0,1,0,0
0,1,0,0
36.0475,1,0,0
0,0,0,0
