quant_saved,female,highschool_completed,rem_any,wealthy,age
21.6285,0,0,0,0,27.69863
0,0,0,0,0,21.027397
0,1,0,1,0,24.386301
28.838,1,0,1,0,29.810959
72.095,0,1,0,0,43.613697
0,1,0,0,0,55.038357
0,0,0,0,0,24.586302
86.514,1,0,1,0,26.230137
38.9313,1,0,0,0,29.136986
0,1,0,1,0,23.621918
0,1,0,1,0,34.410957
46.1408,1,0,1,0,37.421917
216.285,0,0,1,0,32.40274
28.838,0,0,0,0,32.019176
28.838,1,0,0,0,30.561644
52.62935,1,0,0,0,22.936987
0,1,0,0,0,29.054794
7.2095,1,1,1,0,35.736988
0,0,0,1,0,29.082191
38.9313,1,1,1,0,21.31507
0,0,0,1,0,57.578083
17.3028,1,0,0,0,14.084931
0,1,0,1,0,23.854795
299.9152,1,0,0,0,25.547945
46.1408,0,0,0,0,23.50137
0,1,0,0,0,19.189041
7.2095,1,0,1,0,31.224657
34.6056,0,0,0,0,52.265755
8.6514,1,0,1,0,25.931507
28.838,1,0,0,0,21.109589
129.771,0,0,0,0,42.742466
100.933,1,0,0,0,35.361645
22.15623538,0,1,0,0,29.50685
86.514,1,1,1,0,50.526028
21.6285,1,1,1,0,25.778082
0,0,1,1,0,39.32055
0,1,0,0,0,39.043835
0,1,0,0,0,24.682192
0,0,0,1,0,28.947945
0,0,0,0,0,49.079453
4.3257,0,1,1,0,25.715069
0,0,0,0,0,39.39178
5.7676,1,1,1,0,42.246574
446.989,0,0,0,0,20.353424
14.58914419,1,0,1,0,25.334246
108.1425,1,0,1,0,41.61096
0,1,0,1,0,36.876713
46.1408,1,0,0,0,40.079453
44.41052,1,0,0,0,30.123287
21.6285,1,0,0,0,60.18082
15.8609,1,0,1,0,24.80274
99.4911,1,0,0,0,27.380821
7.93045,0,0,0,0,33.88493
0,1,0,0,0,35.542465
0,1,0,0,0,31.279451
0,1,0,0,0,44.68767
25.9542,0,0,0,0,35.263012
37.4894,1,0,1,0,34.88219
0,0,0,1,0,27.252054
38.9313,1,0,1,0,41.627396
4.3257,1,0,1,0,18.906849
284.0543,1,0,1,0,23.895891
4866.4125,0,0,0,0,31.147945
37.4894,0,0,1,0,58.673973
100.933,1,0,1,0,27.063013
21.6285,0,0,0,0,49.09315
43.257,1,0,0,0,43.51233
0,1,0,1,0,30.50411
21.6285,0,1,1,0,29.273973
0,1,0,1,0,22.79726
0,0,0,0,0,29.473972
23.0704,1,0,0,0,22.60274
216.285,1,0,1,0,27.58356
93.7235,1,0,0,0,35.61096
0,1,0,1,0,28.926027
0,1,0,1,0,27.7863
0,0,0,0,0,44.419178
12.9771,1,0,1,0,42.758904
28.838,0,0,0,0,31.832876
187.447,1,0,1,0,23.39726
21.6285,1,0,0,0,57.561646
0,1,0,0,0,23.569862
112.90077,1,0,1,0,39.60548
0,0,1,1,0,29.29863
36.0475,1,1,0,0,39.249313
216.285,0,0,0,0,28.591782
0,1,0,1,0,27.742466
491.54371,1,0,1,0,28.8
14.419,1,0,1,0,57.419178
25.9542,0,0,0,0,25.287672
5.7676,1,0,1,0,30.016438
259.542,1,1,0,0,20.10685
54.7922,1,0,1,0,50.72329
0,0,0,0,0,28.068493
5.7676,1,0,0,0,23.183561
0,0,0,1,0,62.139725
67.7693,0,0,0,0,58.11781
0,0,0,1,0,30.89863
79.3045,1,0,1,0,53.39178
86.514,1,0,0,0,26.942465
187.447,1,0,0,0,23.060274
33.1637,1,0,0,0,22.052055
64.8855,0,0,1,0,26.679453
86.514,1,0,0,0,35.81096
57.676,0,0,0,0,26.863014
201.866,1,0,0,0,38.257534
0,0,0,1,0,43.69041
0,0,0,0,0,32.139725
173.028,0,0,1,0,46.813698
461.408,1,0,0,0,30.39452
0,0,0,1,0,25.68493
0,1,0,0,0,39.728767
0,0,1,0,0,21.087671
0,1,0,1,0,34.31233
0,1,0,0,0,31.728767
0,0,0,1,0,41.97808
43.257,0,0,0,0,41.460274
0,0,0,0,0,27.186302
17.3028,0,0,1,0,35.66849
0,1,0,1,0,40.569862
57.676,0,0,0,0,38.18082
489.66924,0,0,0,0,19.479452
0,0,0,1,0,23.2137
0,0,0,1,0,67.20274
0,1,0,0,0,25.736986
0,0,0,0,0,30.041096
302.799,1,0,1,0,41.82192
86.514,0,0,1,0,31.065754
0,1,1,0,0,47.663013
0,1,0,1,0,36.334248
105.83546,1,0,1,0,52.257534
0,0,1,0,0,46.71233
5.7676,0,1,0,0,33.731506
30.2799,1,0,1,0,33.50685
51.9084,1,1,1,0,32.624657
0,1,0,0,0,41.70959
17.3028,0,0,1,0,40.09589
23.0704,0,0,1,0,31.742466
36.0475,1,0,0,0,18.767124
0,1,0,0,0,53.027397
0,1,0,0,0,25.279451
0,1,1,1,0,41.438354
0,0,1,1,0,23.252054
0,0,0,0,0,27.490412
0,1,0,0,0,28.556164
0,1,0,0,0,37.060272
0,1,0,1,0,26.630136
0,1,0,0,0,33.89315
0,0,0,1,0,58.350685
0,1,0,1,0,38.271233
0,1,1,0,0,29.024658
4.3257,1,0,0,0,17.367123
291.2638,1,0,1,0,19.476713
85.0721,0,0,0,0,25.849316
0,0,0,0,0,26.849316
0,0,0,1,0,24.939726
24.5123,1,0,1,0,42.778084
259.542,1,1,0,0,42.219177
82.1883,1,0,1,0,22.545206
0,0,0,1,0,33.164383
0,1,0,1,0,27.928766
0,1,0,0,0,50.17808
86.514,1,0,0,0,26.186302
57.676,0,0,0,0,33.043835
0,1,0,0,0,38.556164
0,0,0,1,0,42.564384
86.514,0,0,1,0,32.778084
0,1,0,0,0,48.18082
144.19,1,1,0,0,27.326027
692.112,1,0,0,0,24.49315
8.6514,1,0,1,0,19.09041
0,0,0,1,0,31.70685
0,0,0,1,0,50.769863
0,0,0,0,0,28.51233
92.2816,1,0,1,0,27.282192
0,1,0,0,0,26.517809
0,0,0,0,0,47.717808
86.514,1,0,0,0,27.087671
173.028,1,0,0,0,38.589043
0,1,0,1,0,25.043835
0,0,0,1,0,43.175343
0,1,0,0,0,41.71507
17.3028,0,0,1,0,27.41096
0,1,0,0,0,25.610958
7.2095,0,0,0,0,29.536985
0,0,0,0,0,58.150684
0,0,0,0,0,48.441097
18.7447,0,1,1,0,32.10411
0,1,0,0,0,20.947945
504.665,0,0,1,0,28.88767
0,1,0,0,0,25.40548
18.7447,1,0,0,0,18.890411
0,1,0,1,0,21.48767
0,1,0,1,0,31.572603
0,0,0,1,0,35.430138
2.8838,1,0,0,0,42.827396
28.11705,1,0,0,0,29.739725
0,1,0,1,0,45.460274
86.514,0,0,0,0,45.49589
72.095,0,0,0,0,34.780823
0,0,0,1,0,33.30959
4.3257,0,1,1,0,26.997261
86.514,0,0,0,0,32.98904
0,1,0,0,0,27.572603
0,0,0,0,0,54.252056
0,1,0,0,0,29.652056
0,0,0,1,0,46.824657
0,1,0,1,0,52.60822
173.028,1,0,1,0,27.227398
0,1,0,1,0,30.246574
0,0,0,0,0,26.671232
0,1,0,0,0,21.882193
262.4258,1,0,0,0,30.49863
129.771,0,0,1,0,33.11781
211.9593,0,0,0,0,64.95342
0,1,0,0,0,37.90137
28.838,1,0,0,0,22.216438
0,0,0,1,0,48.70137
0,1,0,1,0,35.31781
0,0,0,1,0,20.027397
72.095,1,0,1,0,39.01096
0,1,0,0,0,47.79452
85.0721,1,0,0,0,30.547945
11.5352,0,1,1,0,36.863014
43.257,1,0,0,0,25.131506
865.14,1,0,0,0,25.482191
36.0475,1,0,1,0,29.131506
4.3257,1,1,0,0,43.567123
14.419,0,0,1,0,32.005478
0,1,0,0,0,50.142467
0,0,0,0,0,25.873972
86.514,1,0,0,0,54.663013
37.4894,1,0,1,0,18.082191
86.514,1,1,1,0,31.89863
0,1,0,0,0,19.69041
14.419,0,1,1,0,30.871233
5.7676,1,0,0,0,47.575344
0,1,0,1,0,28.972603
129.771,1,1,1,0,37.52329
25.9542,1,0,1,0,29.673973
14.419,1,0,0,0,31.10137
0,1,0,0,0,11.909589
49.0246,0,0,0,0,28.060274
0,1,0,0,0,34.18904
1110.263,1,0,1,0,26.520548
0,0,0,1,0,25.58356
86.514,0,0,0,0,37.049316
173.028,0,0,0,0,21.59452
0,0,0,0,0,36.164383
8.6514,0,0,0,0,18.419178
8.6514,1,0,1,0,18.254795
21.6285,0,0,1,0,31.723288
36.0475,1,0,1,0,19.205479
86.514,0,0,0,0,30.986301
0,0,1,1,0,43.838356
0,1,0,0,0,34.005478
86.514,1,0,0,0,28.063013
20.1866,1,0,1,0,22.79178
0,1,0,0,0,33.89041
0,1,0,1,0,21.895891
86.514,1,0,1,0,17.147945
43.257,1,0,1,0,62.865753
36.0475,1,0,1,0,42.734245
0,0,0,1,0,32.27397
230.704,0,1,0,0,22.632877
0,1,1,1,0,36.257534
207.6336,0,0,0,0,28.189041
317.218,0,0,1,0,58.336987
54.7922,1,0,0,0,40.59452
0,1,1,1,0,40.10411
144.19,0,1,0,0,29.413698
57.676,0,0,0,0,28.547945
0,0,1,0,0,28.679453
0,1,0,0,0,19.380821
0,0,0,1,0,34.11781
0,1,0,0,0,48.2
7.2095,0,0,1,0,30.008219
43.257,0,1,1,0,51.747944
36.0475,0,1,1,0,48.81918
0,1,0,1,0,21.928766
0,0,0,0,0,22.312328
79.3045,1,1,1,0,12.991781
0,1,0,1,0,49.849316
0,1,0,0,0,36.854794
11.5352,0,1,0,0,9.10411
36.0475,0,0,0,0,51.528767
23.0704,1,0,1,0,29.665754
0,1,0,1,0,24.638355
0,0,0,0,0,41.484932
0,0,0,0,0,22.736986
48.53291157,1,1,0,0,39.97808
72.095,1,0,0,0,26.126028
372.73115,0,1,1,0,60.59178
0,0,1,1,0,34.33151
0,1,0,0,0,46.150684
28.838,0,1,0,0,33.30959
230.7472552,1,0,0,0,38.854794
0,0,0,1,0,29.008219
86.514,1,0,1,0,29.358904
86.514,0,0,0,0,28.652056
0,1,0,1,0,19.843836
14.419,0,0,1,0,24.958904
20.1866,0,0,0,0,37.49041
331.637,0,1,0,0,29.983562
64.8855,1,0,1,0,19.715069
50.4665,1,0,0,0,42.526028
17.3028,1,0,1,0,44.936985
99.995765,0,0,0,0,32.29863
93.7235,1,0,1,0,29.906849
7.2095,1,0,1,0,43.12055
0,1,1,0,0,22.59726
136.9805,1,0,0,0,19.761644
0,0,0,0,0,55.12877
51.9084,1,0,0,0,39.046574
29.55895,1,0,1,0,36.09863
45.47608401,0,0,1,0,42.09315
30.2799,1,0,0,0,32.50411
324.4275,0,0,0,0,22.717808
173.028,1,0,1,0,34.830135
0,0,0,0,0,31.40274
0,1,0,1,0,28.550686
0,0,0,0,0,21.821918
21.6285,0,1,1,0,32.32055
72.095,0,1,1,0,23.169863
0,1,1,1,0,46.72329
0,1,0,1,0,53.827396
0,1,1,0,0,28.59452
0,0,0,1,0,26.676712
0,1,0,1,0,26.002739
201.866,1,1,1,0,25.054794
21.6285,1,0,0,0,28.824657
8.6514,0,0,1,0,26.758904
37.4894,1,0,0,0,40.79726
129.19424,0,0,0,0,33.827396
14.419,0,0,1,0,34.747944
23.0704,1,0,1,0,46.134247
0,1,0,0,0,34.89589
14.419,0,0,0,0,43.52329
14.419,0,0,1,0,41.136986
0,1,0,1,0,42.52055
36.0475,1,0,1,0,21.632877
0,0,0,1,0,24.268494
36.0475,0,0,0,0,42.183563
57.676,0,0,1,0,25.128767
115.352,1,0,1,0,31.871233
0,0,0,1,0,18.687672
0,1,0,1,0,53.621918
14.419,1,0,1,0,48.70959
0,0,1,0,0,32.46575
363.3588,1,0,1,0,28.90137
0,1,1,1,0,33.67945
41.8151,1,0,0,0,33.936985
86.62935244,1,1,1,0,22.035616
64.8855,0,0,0,0,27.758904
0,0,0,1,0,53.364384
0,1,0,1,0,49.38904
170.1442,1,0,0,0,19.758904
0,1,0,1,0,29.087671
7.2095,0,0,1,0,23.838356
36.76845,1,0,0,0,20.50137
7.2095,0,0,1,0,65.79178
0,1,0,0,0,45.50137
0,0,0,0,0,19.123287
0,0,0,0,0,24.336987
72.095,0,0,1,0,21.358904
14.419,1,0,0,0,18.353424
0,1,0,1,0,44.79452
0,1,0,0,0,25.076712
105.2587,0,0,1,0,29.843836
86.514,0,0,0,0,55.767124
38.9313,0,1,0,0,32.643837
72.095,1,0,1,0,32.041096
214.1077301,1,0,0,0,32.745205
0,0,0,0,0,23.679453
0,1,0,1,0,33.70137
0,0,1,0,0,25.564384
0,1,0,0,0,29.427397
5.7676,1,1,1,0,47.323288
0,0,0,1,0,43.550686
73.47922378,0,0,0,0,30.731506
0,1,0,1,0,37.947945
0,1,0,1,0,27.471233
0,1,0,0,0,39.263012
0,1,1,0,0,45.09315
0,1,0,1,0,24.917809
76.43511878,1,0,0,0,24.115068
86.514,0,0,0,0,48.69589
0,1,1,0,0,55.638355
28.838,0,0,1,0,29.79178
28.838,1,0,0,0,31.30959
36.0475,0,1,1,0,30.216438
0,1,0,1,0,32.323288
79.3045,1,0,1,0,18.367123
57.676,1,0,1,0,40.08767
0,1,0,0,0,40.378082
273.961,1,0,1,0,48.753426
0,0,0,1,0,56.79452
10.0933,1,0,0,0,31.041096
17.3028,1,1,0,0,23.882193
27.3961,1,1,0,0,31.076712
93.7235,1,0,1,0,43.246574
0,1,0,1,0,30.435616
14.419,1,1,0,0,43.77534
7.93045,0,0,1,0,59.816437
72.095,1,0,0,0,22.58904
27.3961,1,0,0,0,23.186302
173.028,1,0,0,0,57.126026
12.9771,0,0,0,0,35.235615
0,0,1,1,0,29.021917
0,0,0,0,0,20.230137
0,1,0,0,0,20.013699
12.16963594,1,1,1,0,14.638356
302.799,0,0,1,0,22.761644
0,1,0,1,0,48.263012
0,0,0,0,0,42.70411
0,0,1,1,0,27.210958
0,0,0,1,0,31.895891
57.676,0,0,0,0,41.12877
64.8855,1,0,0,0,33.87123
0,0,0,0,0,45.515068
50.4665,0,0,0,0,34.035618
43.257,0,0,1,0,44.536987
86.514,0,1,0,0,26.676712
259.542,1,0,1,0,25.024658
0,1,0,1,0,38.750687
100.933,0,1,0,0,33.652054
28.838,1,0,1,0,29.947945
18.7447,1,1,1,0,57.621918
128.3291,1,0,0,0,41.07397
0,0,1,0,0,21.232876
7.2095,0,0,0,0,49.28767
59.1179,1,0,0,0,21.013699
15.8609,0,0,1,0,32.59178
0,0,0,0,0,39.016438
8.6514,1,1,1,0,6.4958906
0,1,0,1,0,49.547947
331.637,1,0,0,0,21.578083
0,0,0,1,0,34.40274
64.8855,1,0,1,0,19.468493
216.285,0,0,1,0,19.273973
0,0,0,1,0,23.043835
173.028,1,0,1,0,66.95342
220.9740589,1,0,1,0,34.00274
187.447,1,0,1,0,34.11781
432.57,1,0,0,0,44.230137
12.9771,1,0,0,0,22.517809
129.771,0,1,0,0,46.079453
57.676,1,0,1,0,57.31781
0,1,0,1,0,25.084932
0,1,0,1,0,23.627398
545.0382,1,0,1,0,37.90411
43.257,0,0,0,0,53.641094
0,0,0,0,0,21.279451
0,1,0,1,0,34.10411
0,0,0,0,0,45.252056
0,1,0,1,0,39.78356
0,1,0,0,0,33.353424
17.01442,1,0,0,0,42.468494
0,0,1,1,0,38.441097
0,0,0,0,0,25.09041
11.5352,0,0,0,0,33.50411
28.838,1,0,1,0,24.641096
0,0,0,1,0,43.665752
4.3257,1,0,0,0,21.002739
0,1,0,1,0,38.90685
0,1,0,1,0,22.942465
341.7303,1,0,0,0,24.473972
0,1,0,0,0,31.243835
0,1,0,0,0,32.02466
4.3257,0,0,1,0,30.906849
0,1,0,0,0,26.841095
100.933,1,0,0,0,46.10959
76.57498381,0,0,1,0,41.268494
11.5352,1,0,1,0,26.972603
7.2095,1,0,1,0,20.279451
99.4911,1,0,0,0,25.726027
57.676,0,0,1,0,36.378082
912.00175,0,0,0,0,38.665752
86.514,1,0,1,0,41.547947
0,1,0,0,0,37.764385
28.838,1,0,0,0,25.060274
0,0,0,1,0,30.178082
0,1,0,1,0,49.449314
0,1,0,1,0,30.205479
0,1,0,1,0,38.967125
0,1,0,1,0,25.457535
0,1,0,1,0,26.991781
144.19,0,0,0,0,22.109589
0,0,0,0,0,28.117807
68.49025,0,1,1,0,38.638355
14.419,1,0,0,0,39.69041
0,0,0,0,0,42.99726
86.514,0,0,1,0,25.824657
201.866,1,0,1,0,49.454796
0,1,0,0,0,27.260275
1.4419,0,1,0,0,23.928766
21.6285,1,0,0,0,20.871233
0,1,0,0,0,28.383562
0,0,0,1,0,37.339725
2.8838,0,0,0,0,21.515068
86.514,0,0,1,0,25.671232
0,1,0,0,0,24.268494
0,1,0,0,0,17.816439
0,1,1,0,0,29.139727
0,1,0,1,0,31.915068
0,1,0,1,0,24.79178
86.514,1,0,1,0,20.243835
0,1,0,0,0,27.358904
0,1,0,0,0,46.69041
0,1,0,1,0,39.660275
15.13995,0,0,0,0,32.739727
0,0,0,1,0,20.263014
217.7269,1,0,1,0,33.59452
23.76251189,0,0,1,0,64.43014
0,1,0,0,0,29.10685
15.8609,1,0,1,0,20.424658
197.5403,0,0,1,0,25.172604
86.514,1,1,0,0,34.59726
69.06701,1,0,0,0,44.843834
0,0,1,1,0,26.136986
17.3028,1,0,0,0,25.10137
43.257,0,0,0,0,42.83288
0,0,0,0,0,33.11781
90.8397,0,0,0,0,29.219177
64.8855,1,1,0,0,44.40274
0,0,0,0,0,19.024658
173.028,0,0,0,0,37.8
0,1,0,0,0,25.161644
0,1,0,1,0,52.21644
0,1,0,1,0,37.660275
432.57,1,0,1,0,22.339725
43.257,0,0,0,0,19.745205
7.2095,1,0,1,0,26.586302
15.8609,1,0,0,0,56.79452
111.0263,0,0,0,0,55.50137
374.02886,1,0,1,0,42.756165
0,1,0,1,0,35.88219
8.6514,1,1,1,0,55.183563
72.095,1,0,0,0,19.764383
72.095,1,0,1,0,29.167124
0,1,0,1,0,26.70137
0,0,0,1,0,49.649315
86.514,0,0,1,0,27.035616
0,0,0,1,0,49.717808
0,1,0,0,0,43.041096
194.6565,1,0,1,0,28.580822
56.2341,1,0,1,0,21.98904
0,1,0,1,0,41.953426
173.028,1,0,1,0,26.232876
0,0,0,1,0,21.720549
0,1,0,0,0,32.334248
173.028,1,0,1,0,30.679453
7.303223497,1,0,0,0,23.468493
0,1,0,1,0,29.60822
0,0,0,0,0,34.32055
86.514,0,0,1,0,32.350685
0,1,0,0,0,23.964384
150.82274,0,0,1,0,26.947945
0,1,0,0,0,29.616438
0,0,0,0,0,19.865753
0,0,0,0,0,47.31233
521.9678,0,0,0,0,24.413698
230.704,1,0,1,0,35.147945
8.6514,1,0,1,0,23.915068
72.095,1,0,1,0,51.49589
0,0,0,1,0,58.123287
0,0,0,1,0,32.164383
72.095,0,1,0,0,33.81096
0,0,0,1,0,28.728767
14.419,1,0,1,0,19.745205
72.095,0,0,1,0,58.01096
173.028,1,1,0,0,41.156166
86.514,0,1,1,0,9.808219
446.989,0,0,1,0,27.99452
15.8609,1,0,1,0,59.375343
7.2095,1,0,1,0,25.060274
0,1,0,0,0,42.375343
1.4419,1,0,1,0,30.20274
72.095,0,0,0,0,19.890411
465.5029951,0,0,0,0,44.452053
40.3732,0,0,0,0,26.526028
64.8855,1,1,1,0,35.61096
0,1,0,1,0,33.671234
93.7235,0,0,1,0,31.252054
0,0,0,0,0,27.923288
8.6514,1,0,0,0,66.8548
57.676,1,0,0,0,29.060274
0,1,0,1,0,39.31781
100.933,1,0,1,0,28.945206
0,1,0,1,0,31.2137
0,1,0,1,0,21.11233
0,1,0,0,0,34.632877
28.838,0,0,1,0,55.909588
173.028,0,0,0,0,20.813698
0,0,0,0,0,21.665754
20.90755,1,1,1,0,23.421917
36.0475,0,0,0,0,51.347946
0,1,0,0,0,38.186302
56.2341,1,0,0,0,35.016438
0,1,0,1,0,21.915068
0,1,0,1,0,21.123287
0,0,0,1,0,50.846577
0,0,0,1,0,20.953424
0,0,0,1,0,28.80274
0,0,1,1,0,39.758904
0,1,0,0,0,24.632877
21.6285,0,0,0,0,49.98904
0,1,0,0,0,31.871233
133.37575,1,0,1,0,60.27397
2.8838,0,0,0,0,19.578083
0,1,0,0,0,27.178082
86.514,1,1,0,0,26.624657
50.4665,1,0,1,0,30.48767
5.7676,1,0,1,0,39.60548
36.0475,1,0,1,0,77.09041
865.14,0,0,0,0,39.79452
72.095,1,1,1,0,49.345207
0,1,0,1,0,31.40548
75.12299,1,0,0,0,31.268494
0,0,1,0,0,29.306849
0,1,0,1,0,39.0137
0,0,0,1,0,19.515068
86.514,0,0,1,0,25.591782
0,0,0,0,0,29.630136
310.0085,1,0,0,0,36.684933
72.095,0,0,0,0,39.92877
144.19,1,0,1,0,28
64.8855,0,0,1,0,33.263012
958.8635,0,0,0,0,29.39726
778.626,1,0,1,0,25.161644
0,0,0,1,0,33.731506
0,0,1,1,0,41.652054
0,1,0,1,0,28.734247
144.19,0,0,1,0,26.627398
0,1,0,1,0,20.241096
0,0,0,0,0,35.673973
216.285,1,0,1,0,24.98904
15.71671,1,0,1,0,25.610958
0,1,0,0,0,27.58904
0,0,0,0,0,27.720549
237.9135,1,0,1,0,18.172604
252.3325,1,0,1,0,34.539726
0,0,0,0,0,25.463015
0,1,0,1,0,38.81918
43.257,1,0,0,0,18.19452
23.76251189,1,0,0,0,57.30685
0,1,0,0,0,27.736986
0,0,0,1,0,30.51233
0,0,0,0,0,21.145205
18.7447,0,0,1,0,20.11233
72.095,1,0,0,0,38.660275
79.3045,1,0,0,0,28.868494
201.866,1,0,1,0,29.29315
0,1,0,1,0,23.180822
0,1,0,1,0,32.18082
0,1,1,0,0,56.065754
34.6056,0,0,1,0,32.838356
0,1,0,0,0,25.276712
18.7447,1,0,0,0,18.665754
7.2095,0,0,0,0,57.11781
0,0,1,0,0,38.876713
34.6056,1,0,0,0,30.339725
34.6056,1,0,0,0,41.77534
36.0475,1,0,1,0,30.035616
0,0,0,0,0,21.832876
14.419,0,0,0,0,36.005478
108.1425,1,0,0,0,48.8
33.1637,1,0,1,0,24.19726
259.542,0,0,1,0,36.835617
288.38,1,1,1,0,20.616438
0,1,0,0,0,66.91781
27.3961,0,0,0,0,37.772602
100.933,0,0,1,0,25.019178
57.676,0,0,1,0,35.11507
0,0,0,1,0,28.687672
14.419,0,0,0,0,45.753426
28.838,0,0,0,0,39.97808
0,1,1,0,0,22.353424
317.218,1,0,1,0,24.128767
24.5123,1,0,1,0,31.016438
0,1,0,1,0,34.005478
43.257,0,0,1,0,35.446575
46.1408,0,0,1,0,47.876713
57.676,0,1,1,0,34.40548
0,0,0,1,0,27.780823
0,1,0,0,0,48.21096
28.838,1,0,0,0,38.131508
2.8838,1,0,0,0,35.457535
0,1,0,1,0,30.389042
36.0475,1,0,0,0,35.567123
0,0,0,1,0,25.443836
288.38,0,0,1,0,30.221918
33.1637,0,1,0,0,20.687672
5.7676,1,1,0,0,23.230137
0,1,0,1,0,27.863014
64.8855,1,0,1,0,27.854795
331.637,0,0,1,0,31.372602
0,1,1,0,0,34.931507
73.5369,1,0,1,0,18.90411
7.2095,1,1,0,0,19.093151
0,1,0,0,0,49.02466
21.6285,1,0,0,0,37.361645
115.352,1,0,0,0,23.131506
0,1,0,1,0,49.838356
0,1,1,0,0,28.99452
108.1425,0,0,0,0,35.59726
0,1,0,0,0,32.97808
173.028,0,0,1,0,41.838356
86.514,0,0,0,0,29.465754
38.9313,0,0,0,0,37.28767
98.39669843,0,0,0,0,30.632877
209.0755,1,1,0,0,48.720547
28.838,0,0,0,0,41.484932
0,0,0,0,0,44.747944
248.0068,1,0,0,0,44.961643
0,1,1,1,0,42.558903
72.095,0,0,0,0,19.331507
0,1,0,0,0,30.747946
129.8084908,0,1,1,0,33.923286
0,1,0,0,0,18.463015
12.9771,0,0,1,0,18.19452
36.0475,0,0,0,0,28.528767
57.676,0,0,1,0,21.79178
0,1,0,1,0,42.235615
34.6056,1,0,1,0,28.109589
0,0,1,1,0,34.82192
0,1,0,1,0,29.671232
28.838,1,0,0,0,24.961643
0,0,0,1,0,30.572603
216.285,0,1,0,0,37.208218
23.0704,1,0,0,0,49.517807
100.933,1,0,1,0,28.871233
0,1,0,0,0,39.068493
7.2095,1,0,1,0,28.720549
0,0,0,0,0,42.939728
8.6514,0,0,1,0,41.347946
259.542,1,0,0,0,29.868494
0,1,0,0,0,25.438356
82.90925,0,0,0,0,12.545205
14.419,1,0,1,0,53.589043
18.7447,0,0,1,0,20.065754
28.838,1,0,1,0,23.479452
288.38,0,0,0,0,40.065754
12.9771,0,0,1,0,61.31233
131.2129,1,1,0,0,16.221918
86.514,1,0,0,0,40.816437
0,0,0,1,0,21.90137
7.93045,1,0,1,0,27.271233
43.257,1,0,1,0,31.868494
33.1637,1,0,1,0,41.049316
7.2095,1,1,1,0,75.51507
2.8838,1,0,0,0,41.88493
129.771,1,0,1,0,27.002739
38.9313,1,1,1,0,28.230137
288.38,0,0,1,0,39.315067
0,0,0,1,0,26.39452
0,0,1,1,0,24.627398
0,1,1,1,0,51.38356
50.4665,1,0,1,0,44.5726
173.028,1,0,0,0,44.435616
86.514,0,0,1,0,70.25205
0,1,0,1,0,48.268494
28.838,1,0,0,0,51.378082
72.095,1,0,1,0,21.613699
14.419,1,0,1,0,51.684933
50.4665,1,0,0,0,40.060272
43.257,0,0,1,0,62.430138
86.514,1,0,1,0,19.6
3.60475,1,0,0,0,44.18904
57.676,1,0,0,0,30.30959
0,0,0,0,0,24.731506
136.9805,0,0,0,0,30.39726
43.257,0,0,0,0,17.926027
86.514,1,0,0,0,26.70685
0,0,0,0,0,31.161644
64.8855,1,0,1,0,25.071234
0,1,0,0,0,43.50959
51.9084,0,0,0,0,19.572603
14.419,0,0,0,0,41.934246
170.1442,0,0,0,0,24.523287
31.7218,1,0,1,0,49.454796
0,0,0,1,0,40.553425
28.838,1,0,1,0,51.49315
34.6056,1,0,0,0,44.139725
53.69635622,0,0,1,0,35.791782
0,0,0,1,0,51.057533
778.626,1,0,1,0,34.613697
53.3503,0,1,1,0,37.61644
100.933,0,0,0,0,41.31781
60.5598,0,0,1,0,40.942467
0,1,0,1,0,38.22466
0,0,0,1,0,40.057533
80.7464,1,0,1,0,21.120548
28.838,1,0,1,0,29.632877
0,1,0,1,0,38.257534
0,1,1,0,0,17.934246
8.6514,1,0,1,0,26.2137
0,0,0,0,0,26.131506
18.7447,0,0,0,0,57.969864
0,1,0,0,0,21.016438
216.285,1,0,0,0,52.07397
0,0,0,1,0,22.627398
7.2095,1,0,0,0,19.526028
38.9313,0,1,1,0,36.21096
0,0,0,0,0,34.50411
86.514,1,0,0,0,19.558905
0,1,0,0,0,34.5726
50.4665,1,1,1,0,21.564384
132.6548,0,0,1,0,33.030136
0,0,0,0,0,18.646576
5.7676,1,1,1,0,22.287672
86.514,1,0,1,0,39.92877
0,0,1,1,0,34.484932
72.095,0,0,1,0,27.98904
86.514,1,0,1,0,23.443836
14.419,0,0,0,0,33.947945
14.419,1,0,1,0,31.915068
0,1,0,1,0,24.156164
0,1,0,0,0,28.830137
8.6514,0,0,0,0,32.517807
64.8855,0,0,0,0,34.049316
0,1,0,1,0,35.18904
0,1,0,0,0,20.575342
0,1,0,1,0,35.08219
0,1,0,0,0,37.32055
43.257,0,1,0,0,11.956164
0,0,0,0,0,45.463013
43.257,0,0,1,0,28.835617
60.5598,1,0,1,0,36.08219
72.095,0,0,1,0,22.276712
0,1,1,1,0,22.460274
11.5352,1,0,1,0,24.945206
0,1,0,1,0,36.59452
173.028,1,0,1,0,24.104109
10.0933,1,0,0,0,28.41644
0,1,0,1,0,27.895891
265.3096,1,0,1,0,21.452055
187.447,0,0,1,0,39.780823
17.3028,1,0,0,0,20.778082
1.4419,0,0,0,0,38.11507
41.8151,1,0,0,0,20.89315
0,1,0,1,0,27.882193
86.514,1,1,0,0,56.19452
0,1,0,1,0,29.049314
43.257,0,0,0,0,40.79726
